question_id,category,leaf_id,leaf_label,weight,n_leaves
6216,"Health",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
6414,"Health",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
6471,"Health",n00000036,"Psychological Assessment and Ethical Practices",-0,590971,2
6471,"Health",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,806964,2
2747,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-0,358501,2
2747,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-1,199724,2
4705,"History",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2354,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2188,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2340,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2115,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2495,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2294,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2486,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-0,357114,2
2486,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-1,202948,2
2242,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2563,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2230,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2531,"Psychology",n00000076,"Foundational Quantitative Problem Solving",0,000000,1
2062,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2023,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2451,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2117,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2487,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2554,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2606,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2414,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2184,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,360750,2
2184,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-1,194528,2
2544,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2311,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2123,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2061,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2643,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-0,373606,2
2643,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-1,165547,2
3449,"Biology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
5211,"Other",n00000038,"Behavioral Learning Principles and Mechanisms",-0,647718,2
5211,"Other",n00000036,"Psychological Assessment and Ethical Practices",-0,740739,2
5488,"Other",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
5154,"Other",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
5880,"Other",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
6019,"Health",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
6338,"Health",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
6153,"Health",n00000024,"Empirical Social and Health Statistics Analysis",0,000000,1
6652,"Health",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
6287,"Health",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,308484,2
6287,"Health",n00000039,"Foundational Psychological Theories and Concepts",-1,326366,2
2600,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2227,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2624,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2073,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2101,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2006,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-0,293544,2
2006,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-1,368912,2
2758,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2711,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-0,580822,2
2711,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,819705,2
2113,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2620,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,486683,2
2620,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-0,953634,2
2205,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2067,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2349,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2218,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2237,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2048,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2157,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2562,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2198,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2191,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
5878,"Other",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
5151,"Other",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
6337,"Health",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2795,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2384,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-0,470425,2
2384,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,980127,2
2065,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2028,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-0,406746,2
2028,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-1,096056,2
2508,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2778,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-0,292416,2
2778,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-1,372224,2
2475,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2114,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2553,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2259,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-0,299187,2
2259,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-1,352553,2
2152,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2041,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2665,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",-0,491908,2
2665,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-0,945355,2
2654,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2254,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",-0,463093,2
2254,"Psychology",n00000068,"Normative Ethical and Legal Theory",-0,992455,2
2057,"Psychology",n00000068,"Normative Ethical and Legal Theory",0,000000,1
2292,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2670,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2441,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2267,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2760,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
1998,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2258,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2454,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2621,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2008,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2440,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2731,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2567,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2068,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2412,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2470,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2286,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",-0,422086,2
2286,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-1,066177,2
2435,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2707,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2590,"Psychology",n00000038,"Behavioral Learning Principles and Mechanisms",0,000000,1
2379,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2759,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2732,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2332,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2751,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2392,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2771,"Psychology",n00000037,"Developmental and Behavioral Psychology Mechanisms",0,000000,1
2802,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2736,"Psychology",n00000039,"Foundational Psychological Theories and Concepts",0,000000,1
2709,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2696,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
2452,"Psychology",n00000036,"Psychological Assessment and Ethical Practices",0,000000,1
8768,"Math",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
9888,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
9608,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
10136,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
10007,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
9093,"Physics",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
9787,"Physics",n00000348,"Thermodynamic Phase Transition Calculations",-0,482096,2
9787,"Physics",n00000092,"Thermodynamic Process and Work Analysis",-0,960995,2
9825,"Physics",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11402,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11472,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11644,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11407,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11946,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11329,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11818,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11821,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11708,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11870,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11677,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11618,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11563,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
12020,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11789,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11290,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11417,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11495,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11730,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11970,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12018,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11497,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11332,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11539,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11512,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12003,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11907,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12185,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11487,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11491,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11490,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
7779,"Math",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
9035,"Math",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
8930,"Math",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
8244,"Math",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
10034,"Physics",n00000092,"Thermodynamic Process and Work Analysis",-0,674632,2
10034,"Physics",n00000313,"Real Gas Thermodynamic Calculations",-0,712012,2
11810,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
12113,"Engineering",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
11340,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11669,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11884,"Engineering",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
11649,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
12043,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11826,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11429,"Engineering",n00000348,"Thermodynamic Phase Transition Calculations",0,000000,1
11494,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
12107,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11878,"Engineering",n00000313,"Real Gas Thermodynamic Calculations",-0,639146,2
11878,"Engineering",n00000348,"Thermodynamic Phase Transition Calculations",-0,750232,2
11806,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11506,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12032,"Engineering",n00000114,"Applied Orbital and Wave Mechanics Problems",-0,499552,2
12032,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",-0,933444,2
3124,"Biology",n00000090,"Forced Convection Heat Transfer Analysis",-0,512740,2
3124,"Biology",n00000005,"Biology",-0,913425,2
8861,"Math",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
7773,"Math",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
9416,"Physics",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
12105,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12109,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11959,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11345,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",-0,597402,2
11345,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",-0,799040,2
11638,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11828,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12186,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11379,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11554,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11914,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11674,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12204,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11520,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11755,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11362,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11992,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11896,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
11993,"Engineering",n00000090,"Forced Convection Heat Transfer Analysis",0,000000,1
9075,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
9423,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
10336,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
9188,"Physics",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11545,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12205,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11626,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12100,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",-0,515216,2
12100,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",-0,909742,2
11541,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11862,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11411,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12104,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11945,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12021,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11860,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12172,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
12022,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11857,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
9801,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
9384,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
10178,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
9961,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
9150,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
9838,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
10125,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11998,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11394,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11854,"Engineering",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",0,000000,1
11931,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11523,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11682,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12074,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12192,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12083,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12169,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11930,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11836,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11529,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12218,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11660,"Engineering",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
11338,"Engineering",n00000055,"Econometric Modeling and Statistical Inference",0,000000,1
11467,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11401,"Engineering",n00000075,"Electromagnetic Wave and Quantum Particle Dynamics",-0,394721,2
11401,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",-1,120452,2
11809,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11636,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11433,"Engineering",n00000410,"Advanced Calculus and Integral Transform Applications",0,000000,1
11962,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11572,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
10011,"Physics",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12073,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11741,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11522,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11385,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11837,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12070,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11461,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12078,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11759,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12084,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11760,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12214,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11833,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11463,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11830,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11601,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12162,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11921,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
12000,"Engineering",n00000092,"Thermodynamic Process and Work Analysis",0,000000,1
11926,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11602,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
11680,"Engineering",n00000091,"Electrical Power and Energy Systems Analysis",0,000000,1
6213,"Health",n00000005,"Biology",0,000000,1
6586,"Health",n00000005,"Biology",0,000000,1
5004,"History",n00000005,"Biology",0,000000,1
4902,"History",n00000005,"Biology",0,000000,1
4754,"History",n00000005,"Biology",0,000000,1
3063,"Biology",n00000005,"Biology",0,000000,1
3378,"Biology",n00000005,"Biology",0,000000,1
3281,"Biology",n00000005,"Biology",0,000000,1
3488,"Biology",n00000005,"Biology",0,000000,1
2988,"Biology",n00000005,"Biology",0,000000,1
3277,"Biology",n00000005,"Biology",0,000000,1
3262,"Biology",n00000005,"Biology",0,000000,1
3118,"Biology",n00000005,"Biology",0,000000,1
3224,"Biology",n00000005,"Biology",0,000000,1
3199,"Biology",n00000005,"Biology",0,000000,1
3383,"Biology",n00000005,"Biology",0,000000,1
3339,"Biology",n00000005,"Biology",0,000000,1
3497,"Biology",n00000005,"Biology",0,000000,1
2858,"Biology",n00000005,"Biology",0,000000,1
2812,"Biology",n00000005,"Biology",0,000000,1
2930,"Biology",n00000005,"Biology",0,000000,1
3303,"Biology",n00000005,"Biology",0,000000,1
2856,"Biology",n00000005,"Biology",0,000000,1
2356,"Psychology",n00000005,"Biology",0,000000,1
4675,"History",n00000005,"Biology",0,000000,1
2056,"Psychology",n00000005,"Biology",0,000000,1
3029,"Biology",n00000005,"Biology",0,000000,1
3006,"Biology",n00000005,"Biology",0,000000,1
3187,"Biology",n00000005,"Biology",0,000000,1
3365,"Biology",n00000005,"Biology",0,000000,1
3382,"Biology",n00000005,"Biology",0,000000,1
3503,"Biology",n00000005,"Biology",0,000000,1
3448,"Biology",n00000005,"Biology",0,000000,1
3134,"Biology",n00000005,"Biology",0,000000,1
2958,"Biology",n00000005,"Biology",0,000000,1
2945,"Biology",n00000005,"Biology",0,000000,1
3215,"Biology",n00000005,"Biology",0,000000,1
3491,"Biology",n00000005,"Biology",0,000000,1
3270,"Biology",n00000005,"Biology",0,000000,1
3274,"Biology",n00000005,"Biology",0,000000,1
2902,"Biology",n00000005,"Biology",0,000000,1
3280,"Biology",n00000005,"Biology",0,000000,1
2990,"Biology",n00000005,"Biology",0,000000,1
3002,"Biology",n00000005,"Biology",0,000000,1
3295,"Biology",n00000005,"Biology",0,000000,1
3236,"Biology",n00000005,"Biology",0,000000,1
8336,"Math",n00000005,"Biology",0,000000,1
9119,"Physics",n00000005,"Biology",0,000000,1
6518,"Health",n00000005,"Biology",0,000000,1
6768,"Health",n00000009,"Health",0,000000,1
3635,"Chemistry",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
6774,"Health",n00000005,"Biology",0,000000,1
6582,"Health",n00000082,"Market Mechanisms and Price Dynamics",-0,510594,2
6582,"Health",n00000024,"Empirical Social and Health Statistics Analysis",-0,916638,2
2811,"Biology",n00000005,"Biology",0,000000,1
3376,"Biology",n00000005,"Biology",0,000000,1
3293,"Biology",n00000005,"Biology",0,000000,1
3162,"Biology",n00000005,"Biology",0,000000,1
2910,"Biology",n00000005,"Biology",0,000000,1
3443,"Biology",n00000005,"Biology",0,000000,1
3153,"Biology",n00000005,"Biology",0,000000,1
3205,"Biology",n00000005,"Biology",0,000000,1
3016,"Biology",n00000009,"Health",0,000000,1
2998,"Biology",n00000005,"Biology",0,000000,1
3231,"Biology",n00000005,"Biology",0,000000,1
3030,"Biology",n00000005,"Biology",0,000000,1
2829,"Biology",n00000005,"Biology",0,000000,1
9547,"Physics",n00000005,"Biology",0,000000,1
9213,"Physics",n00000056,"Logical Statement Verification in CS and Math",0,000000,1
5157,"Other",n00000005,"Biology",0,000000,1
6403,"Health",n00000005,"Biology",0,000000,1
6060,"Health",n00000005,"Biology",0,000000,1
6321,"Health",n00000005,"Biology",0,000000,1
6280,"Health",n00000005,"Biology",-0,368124,2
6280,"Health",n00000009,"Health",-1,177757,2
2192,"Psychology",n00000005,"Biology",0,000000,1
2481,"Psychology",n00000005,"Biology",0,000000,1
2016,"Psychology",n00000005,"Biology",0,000000,1
2789,"Psychology",n00000005,"Biology",0,000000,1
3066,"Biology",n00000005,"Biology",0,000000,1
3386,"Biology",n00000005,"Biology",0,000000,1
3068,"Biology",n00000005,"Biology",0,000000,1
3204,"Biology",n00000005,"Biology",0,000000,1
2966,"Biology",n00000005,"Biology",0,000000,1
3403,"Biology",n00000005,"Biology",0,000000,1
3168,"Biology",n00000005,"Biology",-0,328451,2
3168,"Biology",n00000037,"Developmental and Behavioral Psychology Mechanisms",-1,273102,2
2932,"Biology",n00000022,"Conceptual Exclusion and Security Dilemma Analysis",0,000000,1
3445,"Biology",n00000005,"Biology",0,000000,1
3176,"Biology",n00000005,"Biology",0,000000,1
3158,"Biology",n00000005,"Biology",0,000000,1
3184,"Biology",n00000005,"Biology",0,000000,1
3269,"Biology",n00000005,"Biology",0,000000,1
8441,"Math",n00000054,"Statistical Inference and Computational Methods",0,000000,1
